address,user_name,network,protocol_name,project_id,deposited_amount,deposited_assets,deposited_asset_addresses,pool_type,description,site_url,pool_key,pool_controller,pool_index
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,3454,TKN ETH,0x3eb398fec5f7327c6b15099a9681d9568ded2e82\n0x0000000000000000000000000000000000000000,Farming,,https://velodrome.finance/,op-0x6843823b4bdedd8a85134d6d0d59d88830ef9f00-null,0x6843823b4bdedd8a85134d6d0d59d88830ef9f00,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1205,WETH VELO,0x4200000000000000000000000000000000000006\n0x9560e827af36c94d2ac33a39bce1fe78631088db,Farming,,https://velodrome.finance/,op-0x6a3bd3ad6698ae8024cc55aa985701502d519982-null,0x6a3bd3ad6698ae8024cc55aa985701502d519982,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1052,WETH VELO,0x4200000000000000000000000000000000000006\n0x9560e827af36c94d2ac33a39bce1fe78631088db,Farming,,https://velodrome.finance/,op-0x6a3bd3ad6698ae8024cc55aa985701502d519982-null,0x6a3bd3ad6698ae8024cc55aa985701502d519982,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1795,WETH VELO,0x4200000000000000000000000000000000000006\n0x9560e827af36c94d2ac33a39bce1fe78631088db,Farming,,https://velodrome.finance/,op-0x6a3bd3ad6698ae8024cc55aa985701502d519982-null,0x6a3bd3ad6698ae8024cc55aa985701502d519982,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1115,VELO BLU,0x9560e827af36c94d2ac33a39bce1fe78631088db\n0xa50b23cdfb2ec7c590e84f403256f67ce6dffb84,Farming,,https://velodrome.finance/,op-0x8c61ebd8f40bf920e9065db80d194541d895aa80-null,0x8c61ebd8f40bf920e9065db80d194541d895aa80,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1930,GNode VELO,0x5976d4c3bcfc1c5f90ab1419d7f3ddf109cea35a\n0x9560e827af36c94d2ac33a39bce1fe78631088db,Farming,,https://velodrome.finance/,op-0x8d2723fe2bfc3e9c2515a8789dadf8c82f58f04f-null,0x8d2723fe2bfc3e9c2515a8789dadf8c82f58f04f,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,3191,USDC NEXT,0x0b2c639c533813f4aa9d7837caf62653d097ff85\n0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8,Farming,,https://velodrome.finance/,op-0xc29ffa491a55e2187d3845fad1b26a2288b8ac4d-null,0xc29ffa491a55e2187d3845fad1b26a2288b8ac4d,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,22659,RING opxVELO,0x259c1c2ed264402b5ed2f02bc7dc25a15c680c18\n0xc38464250f51123078bbd7ea574e185f6623d037,Farming,,https://velodrome.finance/,op-0xd1cfb06fd0a8c055688362d01f938283dca5862c-null,0xd1cfb06fd0a8c055688362d01f938283dca5862c,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,op,Velodrome V2,op_velodrome2,1761,RED VELO,0x3417e54a51924c225330f8770514ad5560b9098d\n0x9560e827af36c94d2ac33a39bce1fe78631088db,Farming,,https://velodrome.finance/,op-0xec9df85f362d3ebc4b9ca0ed7d7fdecf8cfbdeb8-null,0xec9df85f362d3ebc4b9ca0ed7d7fdecf8cfbdeb8,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,eth,Polygon Staking,polygon_staking,17291,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Staked,algo | stake,https://staking.polygon.technology,eth-0x93109ba54cf51fcee975abdf07e407281358fc5d-null,0x93109ba54cf51fcee975abdf07e407281358fc5d,
0x685b5623db05e2298ad745124e425e5c8c687edb,DeFi Whiz Q,eth,Uniswap V2,uniswap2,7784,CRO ETH,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://app.uniswap.org,eth-0x90704ac59e7e54632b0cc9d22573aecd7eb094ad-null,0x90704ac59e7e54632b0cc9d22573aecd7eb094ad,
0x6875344c940b65b1d906410851f37f389b36e96b,SevenX Ventures 1,eth,CoW Swap,cowswap,523642,,,Vesting,,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x6875344c940b65b1d906410851f37f389b36e96b,SevenX Ventures 1,eth,Sablier,sablier,289356,,,Vesting,,https://app.sablier.com/,eth-0xafb979d9afad1ad27c5eff4e27226e3ab9e5dcc9-receiver,0xafb979d9afad1ad27c5eff4e27226e3ab9e5dcc9,receiver
0x6875344c940b65b1d906410851f37f389b36e96b,SevenX Ventures 1,eth,WOO Network,woo,50271,,,Vesting,,https://fi.woo.org,eth-0x4fcee2c4baa7838bc6f0308854b622a63d46858c-null,0x4fcee2c4baa7838bc6f0308854b622a63d46858c,
0x6890164c5c31c89f48104976dde75555b7680841,Hashkey 2,eth,Aave V2,aave2,13975,,,Lending,,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x6890164c5c31c89f48104976dde75555b7680841,Hashkey 2,eth,OpenEden,openeden,1046083,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Yield,,https://app.openeden.com,eth-0xdd50c053c096cb04a3e3362e2b622529ec5f2e8a-null,0xdd50c053c096cb04a3e3362e2b622529ec5f2e8a,
0x68f480c8972649baa839b29c8901a3a467ba6b22,Animoca Brands 5,eth,Gamee,gamee,249081,GMEE,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,Locked,,https://app.gamee.com/staking?type=token&eth=true,eth-0x7cdbec6c5a221c27c911c561aad939ea19758cad-null,0x7cdbec6c5a221c27c911c561aad939ea19758cad,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,Curve,curve,1037,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,Locked,,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,ether.fi,etherfi,32402,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://www.ether.fi/,eth-0x7d5706f6ef3f89b3951e23e557cdfbc3239d4e2c-null,0x7d5706f6ef3f89b3951e23e557cdfbc3239d4e2c,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,BOB,gobob,1245,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://fusion.gobob.xyz,eth-0x61dc14b28d4dbcd6cf887e9b72018b9da1ce6ff7-null,0x61dc14b28d4dbcd6cf887e9b72018b9da1ce6ff7,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,mode,Kim,mode_kim,1746,WETH MODE,0x4200000000000000000000000000000000000006\n0xdfc7c877a950e49d2610114102175a06c2e3167a,Liquidity Pool,,https://app.kim.exchange,mode-0x2e8614625226d26180adf6530c3b1677d3d7cf10-null,0x2e8614625226d26180adf6530c3b1677d3d7cf10,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,mode,Kim,mode_kim,2297,WETH MODE,0x4200000000000000000000000000000000000006\n0xdfc7c877a950e49d2610114102175a06c2e3167a,Liquidity Pool,,https://app.kim.exchange,mode-0x2e8614625226d26180adf6530c3b1677d3d7cf10-null,0x2e8614625226d26180adf6530c3b1677d3d7cf10,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,ParaSwap,paraswap,1036,ETH PSP,0x0000000000000000000000000000000000000000\n0xcafe001067cdef266afb7eb5a286dcfd277f3de5,Staked,,https://paraswap.io,eth-0x593f39a4ba26a9c8ed2128ac95d109e8e403c485-null,0x593f39a4ba26a9c8ed2128ac95d109e8e403c485,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,Polygon Staking,polygon_staking,3537,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Staked,StakeBaby,https://staking.polygon.technology,eth-0x3edbf7e027d280bcd8126a87f382941409364269-null,0x3edbf7e027d280bcd8126a87f382941409364269,
0x68f593572402632c724bc2d2fca05e91541269f3,69f3,eth,Zircuit,zircuit,27789,ETH,0x0000000000000000000000000000000000000000,Staked,,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,arb,Smilee,arb_smilee,5077,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831,Yield,,https://app.smilee.finance,arb-0xf4b78fa2887514bf1712429fa2fb6a7a65361087-null,0xf4b78fa2887514bf1712429fa2fb6a7a65361087,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,arb,Smilee,arb_smilee,20576,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831,Yield,,https://app.smilee.finance,arb-0xf4b78fa2887514bf1712429fa2fb6a7a65361087-null,0xf4b78fa2887514bf1712429fa2fb6a7a65361087,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,arb,Smilee,arb_smilee,25193,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831,Yield,,https://app.smilee.finance,arb-0xf4b78fa2887514bf1712429fa2fb6a7a65361087-null,0xf4b78fa2887514bf1712429fa2fb6a7a65361087,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,arb,Smilee,arb_smilee,2009,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831,Yield,,https://app.smilee.finance,arb-0xf4b78fa2887514bf1712429fa2fb6a7a65361087-null,0xf4b78fa2887514bf1712429fa2fb6a7a65361087,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,arb,Tapioca,arb_tapioca,82666,,,Vesting,,https://www.tapioca.xyz,arb-0x6f73a287611526d57112ad26ec396d86be65e104-null,0x6f73a287611526d57112ad26ec396d86be65e104,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,EigenLayer,eigenlayer,18519,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Yield,,https://app.eigenlayer.xyz,eth-0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7-null,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,Ethena,ethena,99850,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Farming,,https://www.ethena.fi,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,LIDO,lido,25437,ETH,0x0000000000000000000000000000000000000000,Staked,stETH,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,linea,ZeroLend,linea_zerolend,3245,,,Vesting,,https://app.zerolend.xyz/,linea-0x9fa72ea96591e486ff065e7c8a89282dedfa6c12-null,0x9fa72ea96591e486ff065e7c8a89282dedfa6c12,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,Morpheus,morpheus,248877,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Locked,pool#0,https://mor.org,eth-0x47176b2af9885dc6c4575d4efd63895f7aaa4790-null,0x47176b2af9885dc6c4575d4efd63895f7aaa4790,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,Puffer Finance,puffer,68149,ETH,0x0000000000000000000000000000000000000000,Staked,pufETH,https://www.puffer.fi,eth-0xd9a442856c234a39a81a089c06451ebaa4306a72-null,0xd9a442856c234a39a81a089c06451ebaa4306a72,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,Usual,usualmoney,100462,USD0,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,Staked,,https://usual.money,eth-0x35d8949372d46b7a3d5a56006ae77b215fc69bc0-null,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,
0x69c509e9765c49cc6b9b4568b90aa47b89f4992f,Tetranode,eth,Zircuit,zircuit,211303,ETH,0x0000000000000000000000000000000000000000,Staked,,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,arb,Aave V3,arb_aave3,5001,USDT,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,Lending,,https://app.aave.com,arb-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,arb,Magpie XYZ,arb_magpiexyz,4310,,,Vesting,,https://www.magpiexyz.io/,arb-0xdbde807a9733cb9a78bb3c73d4f12d5e995159f4-null,0xdbde807a9733cb9a78bb3c73d4f12d5e995159f4,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,arb,Stargate,arb_stargate,46146,ETH,0x0000000000000000000000000000000000000000,Farming,,https://stargate.finance,arb-0x3da4f8e456ac648c489c286b99ca37b666be7c4c-null,0x3da4f8e456ac648c489c286b99ca37b666be7c4c,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,bsc,Magpie XYZ,bsc_magpiexyz,8131,CKP,0x2b5d9adea07b590b638ffc165792b2c610eda649,Farming,,https://www.magpiexyz.io/,bsc-0x74165b89fd8e9b91a109a4e71662f27eeba61e98-39,0x74165b89fd8e9b91a109a4e71662f27eeba61e98,39
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,eth,LIDO,lido,16391,ETH,0x0000000000000000000000000000000000000000,Staked,stETH,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,linea,Stargate,linea_stargate,34873,ETH,0x0000000000000000000000000000000000000000,Farming,,https://stargate.finance,linea-0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea-null,0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,eth,mellow,mellow,25896,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Staked,Renzo Restaked LST ,https://app.mellow.finance/,eth-0x8c9532a60e0e7c6bbd2b2c1303f63ace1c3e9811-null,0x8c9532a60e0e7c6bbd2b2c1303f63ace1c3e9811,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,eth,Puffer Finance,puffer,19065,ETH,0x0000000000000000000000000000000000000000,Staked,pufETH,https://www.puffer.fi,eth-0xd9a442856c234a39a81a089c06451ebaa4306a72-null,0xd9a442856c234a39a81a089c06451ebaa4306a72,
0x6b030973ab7ef0e9215d5cfec850930638d0f9ee,Pickstar,scrl,Aave V3,scrl_aave3,1873,WETH,0x5300000000000000000000000000000000000004,Lending,,https://app.aave.com,scrl-0x11fcfe756c05ad438e312a7fd934381537d3cffe-null,0x11fcfe756c05ad438e312a7fd934381537d3cffe,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,arb,Aave V3,arb_aave3,243134,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Lending,,https://app.aave.com,arb-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,arb,Radiant Capital V2,arb_radiantcapital2,5414,RDNT WETH,0x3082cc23568ea640225c2467653db90e9250aaa0\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Locked,,https://app.radiant.capital,arb-0x76ba3ec5f5adbf1c58c91e86502232317eea72de-null,0x76ba3ec5f5adbf1c58c91e86502232317eea72de,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,arb,Radiant Capital V2,arb_radiantcapital2,2284,RDNT,0x3082cc23568ea640225c2467653db90e9250aaa0,Locked,,https://app.radiant.capital,arb-0x76ba3ec5f5adbf1c58c91e86502232317eea72de-vesting_locked,0x76ba3ec5f5adbf1c58c91e86502232317eea72de,vesting_locked
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,arb,Radiant Capital V2,arb_radiantcapital2,99297,WBTC USDT DAI WETH wstETH USDC weETH,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f\n0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9\n0xda10009cbd5d07dd0cecc66161fc93d7c9000da1\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1\n0x5979d7b546e38e414f7e9822514be443a4800529\n0xaf88d065e77c8cc2239327c5edb3a432268e5831\n0x35751007a407ca6feffe80b3cb397736d2cf4dbe,Lending,,https://app.radiant.capital,arb-0xf4b1486dd74d07706052a33d31d7c0aafd0659e1-null,0xf4b1486dd74d07706052a33d31d7c0aafd0659e1,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bb,BounceBit,bb_bouncebit,1751,BB,0x0000000000000000000000000000000000000000,Staked,,https://portal.bouncebit.io/stake,bb-0x22aac17e571d6651880d057e310703ff4c7c3483-null,0x22aac17e571d6651880d057e310703ff4c7c3483,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,blast,ZeroLend,blast_zerolend,186954,WETH,0x4300000000000000000000000000000000000004,Lending,,https://app.zerolend.xyz/,blast-0xa70b0f3c2470abbe104bdb3f3aaa9c7c54bea7a8-null,0xa70b0f3c2470abbe104bdb3f3aaa9c7c54bea7a8,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bsc,DappRadar,bsc_dappradar,3364,RADAR,0x489580eb70a50515296ef31e8179ff3e77e24965,Staked,,https://dappradar.com/,bsc-0xa8cf5c7dc37d459d35aa704215f80be704aa0336-null,0xa8cf5c7dc37d459d35aa704215f80be704aa0336,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bsc,Lista DAO,bsc_helio,2776,BNB,0x0000000000000000000000000000000000000000,Staked,slisBNB,https://lista.org,bsc-0xb0b84d294e0c75a6abe60171b70edeb2efd14a1b-null,0xb0b84d294e0c75a6abe60171b70edeb2efd14a1b,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bsc,Radiant Capital V2,bsc_radiantcapital2,6871,BNB RDNT,0x0000000000000000000000000000000000000000\n0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Locked,,https://app.radiant.capital,bsc-0x4fd9f7c5ca0829a656561486bada018505dfcb5e-null,0x4fd9f7c5ca0829a656561486bada018505dfcb5e,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bsc,Radiant Capital V2,bsc_radiantcapital2,1991,RDNT,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Locked,,https://app.radiant.capital,bsc-0x4fd9f7c5ca0829a656561486bada018505dfcb5e-vesting_locked,0x4fd9f7c5ca0829a656561486bada018505dfcb5e,vesting_locked
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,bsc,Radiant Capital V2,bsc_radiantcapital2,101456,BTCB USDT ETH WBNB,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c\n0x55d398326f99059ff775485246999027b3197955\n0x2170ed0880ac9a755fd29b2688956bd959f933f8\n0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,Lending,,https://app.radiant.capital,bsc-0xd50cf00b6e600dd036ba8ef475677d816d6c4281-null,0xd50cf00b6e600dd036ba8ef475677d816d6c4281,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,eth,EigenLayer,eigenlayer,2668,ETH,0x0000000000000000000000000000000000000000,Yield,swETH,https://app.eigenlayer.xyz,eth-0x0fe4f44bee93503346a3ac9ee5a26b130a5796d6-null,0x0fe4f44bee93503346a3ac9ee5a26b130a5796d6,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,eth,EigenLayer,eigenlayer,4945,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Yield,,https://app.eigenlayer.xyz,eth-0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7-null,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,eth,Ethena,ethena,12958,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Staked,sUSDe,https://www.ethena.fi,eth-0x9d39a5de30e57443bff2a8307a4256c8797a3497-null,0x9d39a5de30e57443bff2a8307a4256c8797a3497,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,linea,Mendi Finance,linea_mendi,38712,USDT weETH,0xa219439258ca9da29e9cc4ce5596924745e12b93\n0x1bf74c010e6320bab11e2e5a532b5ac15e0b8aa6,Lending,,https://mendi.finance/,linea-0x1b4d3b0421ddc1eb216d230bc01527422fb93103-null,0x1b4d3b0421ddc1eb216d230bc01527422fb93103,
0x6b62909ad3f315833a5e5062b670034a3016910b,meta,linea,ZeroLend,linea_zerolend,61698,WETH wstETH,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f\n0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,Lending,,https://app.zerolend.xyz/,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,
0x6bcb60698bed7f1206c2b2cef8e0a182c110df65,Delphi Digital 3,eth,mellow,mellow,1147265,ENA,0x57e114b691db790c35207b2e685d4a43181e6061,Staked,Ethena LRT Vault ENA,https://app.mellow.finance/,eth-0xc65433845ecd16688eda196497fa9130d6c47bd8-null,0xc65433845ecd16688eda196497fa9130d6c47bd8,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,base,Synthetix V3,base_synthetix3,85600,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Deposit,CROSS MARGIN,https://liquidity.synthetix.eth.limo/,base-0x0a2af931effd34b81ebcc57e3d3c9b1e1de1c9ce-null,0x0a2af931effd34b81ebcc57e3d3c9b1e1de1c9ce,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,eth,EigenLayer,eigenlayer,165807,ETH,0x0000000000000000000000000000000000000000,Yield,swETH,https://app.eigenlayer.xyz,eth-0x0fe4f44bee93503346a3ac9ee5a26b130a5796d6-null,0x0fe4f44bee93503346a3ac9ee5a26b130a5796d6,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,eth,NFTX,nftx,6484,,,NFT Fraction,,https://app.nftx.org,eth-0x227c7df69d3ed1ae7574a1a7685fded90292eb48-null,0x227c7df69d3ed1ae7574a1a7685fded90292eb48,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,op,Synthetix,op_synthetix,4016,SNX,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,Lending,,https://synthetix.io,op-0x8700daec35af8ff88c16bdf0418774cb3d7599b4-null,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,scrl,Aave V3,scrl_aave3,138897,WETH,0x5300000000000000000000000000000000000004,Lending,,https://app.aave.com,scrl-0x11fcfe756c05ad438e312a7fd934381537d3cffe-null,0x11fcfe756c05ad438e312a7fd934381537d3cffe,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,scrl,Lore Finance,scrl_lore,74726,WETH,0x5300000000000000000000000000000000000004,Lending,,https://lore.finance,scrl-0x4ce1a1ec13dbd9084b1a741b036c061b2d58dabf-null,0x4ce1a1ec13dbd9084b1a741b036c061b2d58dabf,
0x6c1ddfb81a3666188267296f10253a5a9b5bae40,johnnyguitar.eth,eth,Swell,swellnetwork,65973,ETH,0x0000000000000000000000000000000000000000,Staked,,https://app.swellnetwork.io,eth-0x38d43a6cb8da0e855a42fb6b0733a0498531d774-null,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,
0x6cd66dbdfe289ab83d7311b668ada83a12447e21,Arthur Hayes 3,arb,MUX,arb_mux,3744,MCB MUX,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42\n0x8bb2ac0dcf1e86550534cee5e9c8ded4269b679b,Staked,,https://app.mux.network,arb-0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee-mcb_mux_stake,0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,mcb_mux_stake
0x6cd66dbdfe289ab83d7311b668ada83a12447e21,Arthur Hayes 3,arb,Vertex,arb_vertex,18507,VRTX,0x95146881b86b3ee99e63705ec87afe29fcc044d9,Staked,,https://app.vertexprotocol.com/portfolio/overview,arb-0x5be754ad77766089c4284d914f0cc37e8e3f669a-null,0x5be754ad77766089c4284d914f0cc37e8e3f669a,
0x6cd66dbdfe289ab83d7311b668ada83a12447e21,Arthur Hayes 3,eth,Ethena,ethena,181937,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Staked,sUSDe,https://www.ethena.fi,eth-0x9d39a5de30e57443bff2a8307a4256c8797a3497-null,0x9d39a5de30e57443bff2a8307a4256c8797a3497,
0x6d9a4667e14783282517d0e3ebecf29da808c6de,Rarestone Capital 1,eth,API3,api3,2385,API3,0x0b38210ea11411557c13457d4da7dc6ea731b88a,Staked,,https://api3.eth.limo,eth-0x6dd655f10d4b9e242ae186d9050b68f725c76d76-null,0x6dd655f10d4b9e242ae186d9050b68f725c76d76,
0x6d9a4667e14783282517d0e3ebecf29da808c6de,Rarestone Capital 1,avax,BENQI,avax_benqi,24256,AVAX,0x0000000000000000000000000000000000000000,Lending,,https://app.benqi.fi/,avax-0x486af39519b4dc9a7fccd318217352830e8ad9b4-null,0x486af39519b4dc9a7fccd318217352830e8ad9b4,
0x6d9a4667e14783282517d0e3ebecf29da808c6de,Rarestone Capital 1,avax,BENQI,avax_benqi,5955,QI AVAX,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5\n0x0000000000000000000000000000000000000000,Farming,,https://app.benqi.fi/,avax-0x784da19e61cf348a8c54547531795ecfee2affd1-null,0x784da19e61cf348a8c54547531795ecfee2affd1,
0x6d9a4667e14783282517d0e3ebecf29da808c6de,Rarestone Capital 1,eth,Ethernity,ethernity,18270,ERN ETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505\n0x0000000000000000000000000000000000000000,Farming,,https://ethernity.io/,eth-0x34a77aa9ae42ff9a9b2078e450651d112d5be908-0,0x34a77aa9ae42ff9a9b2078e450651d112d5be908,0
0x6d9a4667e14783282517d0e3ebecf29da808c6de,Rarestone Capital 1,ftm,Beefy,ftm_beefy,14070,FTM BOO,0x0000000000000000000000000000000000000000\n0x841fad6eae12c286d1fd18d1d525dffa75c7effe,Yield,,https://app.beefy.com,ftm-0xee3a7c885fd3cc5358ff583f2dab3b8bc473316f-null,0xee3a7c885fd3cc5358ff583f2dab3b8bc473316f,
